-1,435,Fall 2019,30,NULL NULL
-1,436,Fall 2019,30,NULL NULL
-1,437,Fall 2019,30,NULL NULL
-1,438,Fall 2019,30,NULL NULL
-1,439,Fall 2019,30,NULL NULL
-1,440,Fall 2019,30,NULL NULL
-1,441,Fall 2019,30,NULL NULL
-1,442,Fall 2019,30,GAVET 301
-1,443,Fall 2019,30,MOREY 501
-1,444,Fall 2019,30,NULL NULL
-1,445,Fall 2019,30,HUTCH 473
-1,446,Fall 2019,30,NULL NULL
-1,447,Fall 2019,30,NULL NULL
-1,448,Fall 2019,30,NULL NULL
-1,449,Fall 2019,30,NULL NULL
-1,450,Fall 2019,30,NULL NULL
-1,451,Fall 2019,30,NULL NULL
-1,452,Fall 2019,30,NULL NULL
-1,453,Fall 2019,30,HUTCH 473
-1,454,Fall 2019,30,NULL NULL
-1,455,Fall 2019,30,NULL NULL
-1,456,Fall 2019,30,NULL NULL
-1,457,Fall 2019,30,NULL NULL
-1,458,Fall 2019,30,NULL NULL
-1,459,Fall 2019,30,DEWEY 1160A
-1,460,Fall 2019,30,NULL NULL
-1,461,Fall 2019,30,NULL NULL
-1,462,Fall 2019,0,NULL NULL
-1,463,Fall 2019,30,NULL NULL
-1,464,Fall 2019,30,NULL NULL
-1,465,Fall 2019,30,GAVET 301
-1,466,Fall 2019,30,NULL NULL
-1,467,Fall 2019,30,NULL NULL
-1,468,Fall 2019,30,NULL NULL
-1,469,Fall 2019,30,HUTCH 473
-1,470,Fall 2019,30,HUTCH 473
-1,471,Fall 2019,30,NULL NULL
-1,472,Fall 2019,30,NULL NULL
-1,473,Fall 2019,30,NULL NULL
-1,474,Fall 2019,30,NULL NULL
-1,475,Fall 2019,30,NULL NULL
-1,476,Fall 2019,30,NULL NULL
-1,477,Fall 2019,30,NULL NULL
-1,478,Fall 2019,30,DEWEY 1160A
-1,479,Fall 2019,30,NULL NULL
-1,480,Fall 2019,30,MOREY 501
-1,481,Fall 2019,30,NULL NULL
-1,482,Fall 2019,30,NULL NULL
-1,483,Fall 2019,0,NULL NULL
-1,484,Fall 2019,0,GEN 309
-1,485,Fall 2019,40,HARK 210
-1,486,Fall 2019,10,DOUG 419
-1,487,Fall 2019,0,NULL NULL
-1,488,Fall 2019,0,NULL NULL
-1,489,Fall 2019,0,NULL NULL
-1,490,Fall 2019,0,NULL NULL
-1,491,Fall 2019,0,NULL NULL
-1,492,Fall 2019,0,NULL NULL
-1,493,Fall 2019,0,MED CNTR
-1,494,Fall 2019,18,RRLIB 442
-1,495,Fall 2019,7,RRLIB 442
-1,496,Fall 2019,10,RRLIB 428D
-1,497,Fall 2019,0,NULL NULL
-1,498,Fall 2019,0,NULL NULL
-1,499,Fall 2019,0,NULL NULL
690,500,Fall 2019,100,DEWEY 2162
946,501,Fall 2019,75,MOREY 321
-1,502,Fall 2019,125,WEGMN 1400
929,503,Fall 2019,90,GRGEN 101
939,504,Fall 2019,60,GAVET 202
-1,505,Fall 2019,35,B&L 270
934,506,Fall 2019,30,MEL 224
-1,507,Fall 2019,45,GAVET 312
690,508,Fall 2019,30,GAVET 310
607,509,Fall 2019,45,GAVET 310
